"original_path","final_path","doc_type","publish_year","model_target_year","year_method","model_target_rule","confidence","action","duplicate_of"
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\30F8A4FA__2018_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\30F8A4FA__2018_antlerless_hr.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\345C11C8__2018-wasatch-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\345C11C8__2018-wasatch-west.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\39C8D045__2018-north-slope-bare-top.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\39C8D045__2018-north-slope-bare-top.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\4E7CE659__2018-san-rafael-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\4E7CE659__2018-san-rafael-north.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\5362D4A1__2018-san-rafael-south.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\5362D4A1__2018-san-rafael-south.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\58B665E2__2018-wasatch-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\58B665E2__2018-wasatch-west.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\714AD5F1__2018-north-slope-hoop-lake.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\714AD5F1__2018-north-slope-hoop-lake.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\96236166__2018-central-mtns-nebo.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\96236166__2018-central-mtns-nebo.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\998F5948__2018-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\998F5948__2018-harvest-data.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\9AA76DD4__2018-central-mtns-nebo.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\9AA76DD4__2018-central-mtns-nebo.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\9F5340DF__2018-north-slope-goslin.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\9F5340DF__2018-north-slope-goslin.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\AABBEC63__2018_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\AABBEC63__2018_gs_deer_hr.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\BF28D40C__2018-san-rafael-south.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\BF28D40C__2018-san-rafael-south.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\C96DDA0A__2018-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\C96DDA0A__2018-harvest-data.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\DC43E7E3__2018-north-slope-goslin.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\DC43E7E3__2018-north-slope-goslin.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\E6B2F219__2018-north-slope-hoop-lake.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\E6B2F219__2018-north-slope-hoop-lake.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\ECDA0F1D__2018_le_oial_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\ECDA0F1D__2018_le_oial_hr.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\F068911C__2018_le_oial_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\F068911C__2018_le_oial_hr.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\F157C927__2018-san-rafael-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\F157C927__2018-san-rafael-north.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\F3F82840__2018_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\F3F82840__2018_gs_deer_hr.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\F5CE0D15__2018_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\F5CE0D15__2018_antlerless_hr.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2017\pdf\harvest\F694EB19__2018-zion.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest_report\F694EB19__2018-zion.pdf","harvest_report","2018","2018","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\21F05C54__2019-nine-mile-range-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\21F05C54__2019-nine-mile-range-creek.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\2AFF4DB8__2019-nine-mile-range-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\2AFF4DB8__2019-nine-mile-range-creek.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\494E8D81__2019_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\494E8D81__2019_antlerless_hr.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\4972B092__2019-fillmore-oak-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\4972B092__2019-fillmore-oak-creek.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\4B03444B__2019-book-cliffs-rattlesnake.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\4B03444B__2019-book-cliffs-rattlesnake.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\52E22782__2019-oquirrh-stansbury.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\52E22782__2019-oquirrh-stansbury.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\53131416__2019-oquirrh-stansbury.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\53131416__2019-oquirrh-stansbury.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\6635B12E__2019_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\6635B12E__2019_antlerless_hr.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\6F397394__2019-henry-mountains.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\6F397394__2019-henry-mountains.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\89D66138__2019-box-elder-newfoundland.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\89D66138__2019-box-elder-newfoundland.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\9AB7DD4C__2019-san-juan-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\9AB7DD4C__2019-san-juan-north.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\AF2F3783__2019-san-rafael-dirty-devil.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\AF2F3783__2019-san-rafael-dirty-devil.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\B227C476__2019-san-juan-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\B227C476__2019-san-juan-north.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\C4E69EBF__2019-pine-valley.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\C4E69EBF__2019-pine-valley.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\C55B75A4__2019-book-cliffs-rattlesnake.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\C55B75A4__2019-book-cliffs-rattlesnake.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\CB027DE6__2019-henry-mountains.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\CB027DE6__2019-henry-mountains.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\D0579D88__2019-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\D0579D88__2019-harvest-data.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\D4B0394B__2019_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\D4B0394B__2019_le_oial_all.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\DDC67D0A__2019-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\DDC67D0A__2019-harvest-data.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\E3B82D73__2019_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\E3B82D73__2019_gs_deer_hr.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\E522B86E__2019_gs_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\E522B86E__2019_gs_deer_hr.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\F0B2F027__2019-san-rafael-dirty-devil.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F0B2F027__2019-san-rafael-dirty-devil.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\F4D5A08B__2019-box-elder-newfoundland.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F4D5A08B__2019-box-elder-newfoundland.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\F64065F0__2019-fillmore-oak-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F64065F0__2019-fillmore-oak-creek.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\F9A1C29D__2019_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\F9A1C29D__2019_le_oial_all.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2018\pdf\harvest\FF6C99FD__2019-pine-valley.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest_report\FF6C99FD__2019-pine-valley.pdf","harvest_report","2019","2019","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\03250006__2020-north-slope-bare-top.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\03250006__2020-north-slope-bare-top.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\0461C97A__2020_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\0461C97A__2020_le_oial_all.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\0B112A6A__2020_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\0B112A6A__2020_antlerless_hr.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\2B5B46A3__2020-wasatch-mtns-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\2B5B46A3__2020-wasatch-mtns-west.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\32ED928A__2020_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\32ED928A__2020_gs_buck_deer_hr.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3432332C__2020-north-slope-goslin-mtn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3432332C__2020-north-slope-goslin-mtn.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3B1D57D9__2020-san-juan-lockhart.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3B1D57D9__2020-san-juan-lockhart.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3D2221CC__2020-central-mtns-nebo.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3D2221CC__2020-central-mtns-nebo.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\3D6062F7__2020-central-mtns-nebo.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\3D6062F7__2020-central-mtns-nebo.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\4C032162__2020-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\4C032162__2020-harvest-data.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\4F3932E2__2020-north-slope-sheep-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\4F3932E2__2020-north-slope-sheep-creek.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\674F113A__2020_antlerless_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\674F113A__2020_antlerless_hr.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\71A9E811__2020-north-slope-red-canyon.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\71A9E811__2020-north-slope-red-canyon.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\7D5C691F__2020-la-sal-potash.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\7D5C691F__2020-la-sal-potash.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\80298C94__2020-san-juan-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\80298C94__2020-san-juan-north.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\821F6D63__2020-san-juan-south.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\821F6D63__2020-san-juan-south.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\84EFCD07__2020-san-juan-river.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\84EFCD07__2020-san-juan-river.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\8D421406__2020_gs_buck_deer_hr.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\8D421406__2020_gs_buck_deer_hr.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\8EA9424D__2020-la-sal-potash.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\8EA9424D__2020-la-sal-potash.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\97AF213E__2020-north-slope-goslin-mtn.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\97AF213E__2020-north-slope-goslin-mtn.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\A2D7DC7C__2020-kaiparowits-escalante.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\A2D7DC7C__2020-kaiparowits-escalante.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\ABA2F9C3__2020-san-juan-north.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\ABA2F9C3__2020-san-juan-north.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\AD0B9A6E__2020-kaiparowits-escalante.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\AD0B9A6E__2020-kaiparowits-escalante.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\AEF83DEF__2020-wasatch-mtns-west.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\AEF83DEF__2020-wasatch-mtns-west.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\B4960223__2020_le_oial_all.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\B4960223__2020_le_oial_all.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\B55FC8BB__2020-north-slope-red-canyon.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\B55FC8BB__2020-north-slope-red-canyon.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\B7606C8B__2020-harvest-data.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\B7606C8B__2020-harvest-data.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\C939DB7B__2020-north-slope-bare-top.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\C939DB7B__2020-north-slope-bare-top.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\D4C661D9__2020-san-juan-south.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\D4C661D9__2020-san-juan-south.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\DED44DA9__2020-san-juan-river.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\DED44DA9__2020-san-juan-river.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\EC6B4470__2020-san-juan-lockhart.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\EC6B4470__2020-san-juan-lockhart.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
"D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2019\pdf\harvest\F30B053D__2020-north-slope-sheep-creek.pdf","D:\DOCUMENTS\GitHub\HUNTS\pipeline\raw\2020\pdf\harvest_report\F30B053D__2020-north-slope-sheep-creek.pdf","harvest_report","2020","2020","filename_year","harvest_hr_applies_to_report_year","high","moved",""
